Customer_ID,Customer_Name,Region,Segment,City,State,Country,Market,Market2
JK-61202,"Julie Kriz",Canada,"Home Office",Montréal,Quebec,Canada,Canada,"North America"
JK-61203,"Julie Kriz",EMEA,"Home Office",Warsaw,Pomerania,Poland,EMEA,EMEA
JL-151301,"Jack Lebron","Southeast Asia",Consumer,Singapore,Victoria,Thailand,APAC,APAC
JL-151302,"Jack Lebron",South,Consumer,Villeurbanne,Rhône-Alpes,Netherlands,EU,EU
JL-151303,"Jack Lebron",South,Consumer,Valencia,"Santo Domingo",Venezuela,LATAM,LATAM
JL-151304,"Jack Lebron",West,Consumer,Wilmington,Texas,"United States",US,"North America"
JL-151751,"James Lanier","Southeast Asia","Home Office",Wollongong,"Sulawesi Tenggara",Thailand,APAC,APAC
JL-151752,"James Lanier",North,"Home Office",Wolfsburg,"Provence-Alpes-Côte d'Azur","United Kingdom",EU,EU
JL-151753,"James Lanier",South,"Home Office","Villa Nueva",Tamaulipas,Venezuela,LATAM,LATAM
JL-151754,"James Lanier",West,"Home Office","San Francisco",Tennessee,"United States",US,"North America"
JL-152351,"Janet Lee","Southeast Asia",Consumer,Wodonga,Victoria,Indonesia,APAC,APAC
JL-152352,"Janet Lee",South,Consumer,Verona,Veneto,"United Kingdom",EU,EU
JL-152353,"Janet Lee",South,Consumer,"Santo Domingo","Santo Domingo",Nicaragua,LATAM,LATAM
JL-152354,"Janet Lee",West,Consumer,Newark,"New York","United States",US,"North America"
JL-155051,"Jeremy Lonsdale","Southeast Asia",Consumer,Valencia,Punjab,Philippines,APAC,APAC
JL-155052,"Jeremy Lonsdale",South,Consumer,Vigo,Overijssel,Spain,EU,EU
JL-155053,"Jeremy Lonsdale",South,Consumer,Santiago,Santiago,Uruguay,LATAM,LATAM
JL-155054,"Jeremy Lonsdale",West,Consumer,Westminster,Texas,"United States",US,"North America"
JL-158351,"John Lee",Oceania,Consumer,Wellington,Zhejiang,"New Zealand",APAC,APAC
JL-158352,"John Lee",South,Consumer,Paris,Sicily,Italy,EU,EU
JL-158353,"John Lee",South,Consumer,Tegucigalpa,"San Salvador",Peru,LATAM,LATAM
JL-158354,"John Lee",West,Consumer,"San Francisco",Pennsylvania,"United States",US,"North America"
JL-158501,"John Lucas",Oceania,Consumer,Townsville,"South Australia","South Korea",APAC,APAC
JL-158502,"John Lucas",South,Consumer,Wolfsburg,"Trentino-Alto Adige","United Kingdom",EU,EU
JL-158503,"John Lucas",South,Consumer,"San Miguelito",Peravia,Panama,LATAM,LATAM
JL-158504,"John Lucas",West,Consumer,Seattle,Washington,"United States",US,"North America"
JL-51301,"Jack Lebron",Africa,Consumer,Matola,Maputo,Nigeria,Africa,Africa
JL-51302,"Jack Lebron",Canada,Consumer,Oshawa,Ontario,Canada,Canada,"North America"
JL-51303,"Jack Lebron",EMEA,Consumer,Voronezh,Voronezh,Turkey,EMEA,EMEA
JL-51751,"James Lanier",Africa,"Home Office",Pretoria,Gauteng,"South Africa",Africa,Africa
JL-51752,"James Lanier",EMEA,"Home Office","Wadi as Sir",Voronezh,Russia,EMEA,EMEA
JL-52351,"Janet Lee",Canada,Consumer,Laval,Quebec,Canada,Canada,"North America"
JL-52352,"Janet Lee",EMEA,Consumer,Mezitli,Mersin,Ukraine,EMEA,EMEA
JL-55051,"Jeremy Lonsdale",Africa,Consumer,Mombasa,Coast,Kenya,Africa,Africa
JL-55052,"Jeremy Lonsdale",EMEA,Consumer,Khasavyurt,Dagestan,Russia,EMEA,EMEA
JL-58351,"John Lee",Africa,Consumer,Zaria,Oran,Tanzania,Africa,Africa
JL-58352,"John Lee",EMEA,Consumer,Zanjan,Zanjan,Turkey,EMEA,EMEA
JL-58501,"John Lucas",Africa,Consumer,"Port Harcourt",Sud,Nigeria,Africa,Africa
JL-58502,"John Lucas",EMEA,Consumer,Nitra,Nitra,Turkey,EMEA,EMEA
JM-152501,"Janet Martin","Southeast Asia",Consumer,Wuhan,Victoria,Indonesia,APAC,APAC
JM-152502,"Janet Martin",South,Consumer,Vienna,Vienna,"United Kingdom",EU,EU
JM-152503,"Janet Martin",South,Consumer,Valencia,Sonora,Venezuela,LATAM,LATAM
JM-152504,"Janet Martin",West,Consumer,"New York City",Texas,"United States",US,"North America"
JM-152651,"Janet Molinari","Southeast Asia",Corporate,Sydney,Victoria,Vietnam,APAC,APAC
JM-152652,"Janet Molinari",South,Corporate,Schiltigheim,Rhône-Alpes,Spain,EU,EU
JM-152653,"Janet Molinari",South,Corporate,"Santiago de los Caballeros",Santiago,Uruguay,LATAM,LATAM
JM-152654,"Janet Molinari",West,Corporate,Seattle,Washington,"United States",US,"North America"
JM-155351,"Jessica Myrick",Oceania,Consumer,Xinzhou,Victoria,"New Zealand",APAC,APAC
JM-155352,"Jessica Myrick",South,Consumer,Prato,Tuscany,Italy,EU,EU
JM-155353,"Jessica Myrick",South,Consumer,Guarenas,Miranda,Venezuela,LATAM,LATAM
JM-155354,"Jessica Myrick",West,Consumer,Philadelphia,Pennsylvania,"United States",US,"North America"
JM-155801,"Jill Matthias","Southeast Asia",Consumer,Whangarei,"Western Australia",Philippines,APAC,APAC
JM-155802,"Jill Matthias",North,Consumer,Roanne,Rhône-Alpes,"United Kingdom",EU,EU
JM-155803,"Jill Matthias",South,Consumer,Tulancingo,Santiago,Mexico,LATAM,LATAM
JM-155804,"Jill Matthias",West,Consumer,Seattle,Washington,"United States",US,"North America"
JM-156551,"Jim Mitchum","Southeast Asia",Corporate,Yangon,Yangon,Vietnam,APAC,APAC
JM-156552,"Jim Mitchum",South,Corporate,York,Tuscany,"United Kingdom",EU,EU
JM-156553,"Jim Mitchum",South,Corporate,"Tuxtla Gutiérrez","São Paulo",Peru,LATAM,LATAM
JM-156554,"Jim Mitchum",West,Corporate,"Los Angeles",Ohio,"United States",US,"North America"
JM-158651,"John Murray","Southeast Asia",Consumer,Thane,"New South Wales",Philippines,APAC,APAC
JM-158652,"John Murray",South,Consumer,Stoke-on-Trent,Stockholm,"United Kingdom",EU,EU
JM-158653,"John Murray",North,Consumer,Zapopan,"Quintana Roo",Mexico,LATAM,LATAM
JM-158654,"John Murray",West,Consumer,"San Angelo",Virginia,"United States",US,"North America"
JM-161951,"Justin MacKendrick","Southeast Asia",Consumer,Thiruvananthapuram,"Tamil Nadu",Indonesia,APAC,APAC
JM-161952,"Justin MacKendrick",South,Consumer,Valladolid,Porto,Spain,EU,EU
JM-161953,"Justin MacKendrick",South,Consumer,Uruguaiana,"Rio Grande do Sul",Nicaragua,LATAM,LATAM
JM-161954,"Justin MacKendrick",West,Consumer,Wilmington,Utah,"United States",US,"North America"
JM-52501,"Janet Martin",Africa,Consumer,Kaduna,"Red Sea",Zimbabwe,Africa,Africa
JM-52502,"Janet Martin",EMEA,Consumer,Mosul,Ninawa,Turkey,EMEA,EMEA
JM-52651,"Janet Molinari",Africa,Corporate,Enugu,Enugu,Nigeria,Africa,Africa
JM-52652,"Janet Molinari",Canada,Corporate,Vancouver,"British Columbia",Canada,Canada,"North America"
JM-55351,"Jessica Myrick",Africa,Consumer,Nouakchott,Nouakchott,Nigeria,Africa,Africa
JM-55352,"Jessica Myrick",EMEA,Consumer,K'ut'aisi,Jerusalem,Kazakhstan,EMEA,EMEA
JM-55801,"Jill Matthias",Africa,Consumer,Nairobi,Nairobi,Somalia,Africa,Africa
JM-55802,"Jill Matthias",EMEA,Consumer,Salzburg,Salzburg,Iran,EMEA,EMEA
JM-56551,"Jim Mitchum",Africa,Corporate,Umtata,"South Kivu","South Africa",Africa,Africa
JM-56552,"Jim Mitchum",Canada,Corporate,Saskatoon,Saskatchewan,Canada,Canada,"North America"
JM-56553,"Jim Mitchum",EMEA,Corporate,Chorzow,Silesia,Poland,EMEA,EMEA
JM-58651,"John Murray",Africa,Consumer,Rustenburg,North-West,"South Africa",Africa,Africa
JM-58652,"John Murray",Canada,Consumer,Ottawa,Ontario,Canada,Canada,"North America"
JM-58653,"John Murray",EMEA,Consumer,L'viv,L'viv,Ukraine,EMEA,EMEA
JM-61951,"Justin MacKendrick",Africa,Consumer,Rustenburg,North-West,"South Africa",Africa,Africa
JM-61952,"Justin MacKendrick",EMEA,Consumer,Istanbul,Istanbul,Turkey,EMEA,EMEA
JO-151451,"Jack O'Briant",Oceania,Corporate,Kozhikode,"Tamil Nadu",Japan,APAC,APAC
JO-151452,"Jack O'Briant",South,Corporate,Thonon-les-Bains,"Upper Normandy","United Kingdom",EU,EU
JO-151453,"Jack O'Briant",South,Corporate,"San Luis Río Colorado",Sonora,Mexico,LATAM,LATAM
JO-151454,"Jack O'Briant",West,Corporate,Seattle,Wisconsin,"United States",US,"North America"
JO-152801,"Jas O'Carroll","Southeast Asia",Consumer,Yichun,Telangana,"New Zealand",APAC,APAC
JO-152802,"Jas O'Carroll",North,Consumer,Northampton,England,"United Kingdom",EU,EU
JO-152803,"Jas O'Carroll",South,Consumer,"Villa Nueva","Villa Clara",Nicaragua,LATAM,LATAM
JO-152804,"Jas O'Carroll",West,Consumer,"San Diego",Tennessee,"United States",US,"North America"
JO-155501,"Jesus Ocampo",Oceania,"Home Office",Yokkaichi,Victoria,Pakistan,APAC,APAC
JO-155502,"Jesus Ocampo",North,"Home Office",Vallauris,"Upper Normandy","United Kingdom",EU,EU
JO-155503,"Jesus Ocampo",South,"Home Office",Tijuana,"São Paulo",Nicaragua,LATAM,LATAM
JO-155504,"Jesus Ocampo",West,"Home Office",Seattle,Washington,"United States",US,"North America"
JO-51451,"Jack O'Briant",Africa,Corporate,Warri,"Rift Valley",Nigeria,Africa,Africa
JO-51452,"Jack O'Briant",EMEA,Corporate,Plzen,Plzen,Turkey,EMEA,EMEA
JO-52801,"Jas O'Carroll",EMEA,Consumer,Yazd,Yazd,"Saudi Arabia",EMEA,EMEA
JO-55501,"Jesus Ocampo",Africa,"Home Office",Messaad,Oyo,Togo,Africa,Africa
JO-55502,"Jesus Ocampo",EMEA,"Home Office",Jeddah,Makkah,Turkey,EMEA,EMEA
JP-154601,"Jennifer Patt","Southeast Asia",Corporate,Tianjin,Victoria,Indonesia,APAC,APAC
JP-154602,"Jennifer Patt",North,Corporate,London,Rhône-Alpes,"United Kingdom",EU,EU
JP-154603,"Jennifer Patt",South,Corporate,Tegucigalpa,Rondônia,Panama,LATAM,LATAM
JP-154604,"Jennifer Patt",West,Corporate,Oceanside,Texas,"United States",US,"North America"
JP-155201,"Jeremy Pistek","Southeast Asia",Consumer,Wollongong,Queensland,Philippines,APAC,APAC
JP-155202,"Jeremy Pistek",North,Consumer,Nottingham,"Provence-Alpes-Côte d'Azur","United Kingdom",EU,EU
JP-155203,"Jeremy Pistek",South,Consumer,"Villa Canales",Tamaulipas,Mexico,LATAM,LATAM
JP-155204,"Jeremy Pistek",West,Consumer,"San Francisco",Wisconsin,"United States",US,"North America"
JP-161351,"Julie Prescott","Southeast Asia","Home Office",Wuchuan,"Western Australia",Philippines,APAC,APAC
JP-161352,"Julie Prescott",South,"Home Office","West Bromwich","Provence-Alpes-Côte d'Azur","United Kingdom",EU,EU
JP-161353,"Julie Prescott",South,"Home Office","San Pedro Sula",Sonora,Mexico,LATAM,LATAM
JP-161354,"Julie Prescott",West,"Home Office",Springfield,Pennsylvania,"United States",US,"North America"
JP-54601,"Jennifer Patt",Africa,Corporate,Luanda,Luanda,Angola,Africa,Africa
JP-54602,"Jennifer Patt",Canada,Corporate,Richmond,"British Columbia",Canada,Canada,"North America"
JP-54603,"Jennifer Patt",EMEA,Corporate,Tehran,Tehran,Turkey,EMEA,EMEA
JP-55201,"Jeremy Pistek",Africa,Consumer,"Dar es Salaam","Dar Es Salaam",Tanzania,Africa,Africa
JP-55202,"Jeremy Pistek",Canada,Consumer,Pickering,Ontario,Canada,Canada,"North America"
JP-55203,"Jeremy Pistek",EMEA,Consumer,Bursa,Bursa,Turkey,EMEA,EMEA
JP-61351,"Julie Prescott",Africa,"Home Office",Giyani,Limpopo,"South Africa",Africa,Africa
JP-61352,"Julie Prescott",EMEA,"Home Office",Ufa,Tabuk,"Saudi Arabia",EMEA,EMEA
JR-156701,"Jim Radford","Southeast Asia",Consumer,Shashi,Victoria,Indonesia,APAC,APAC
JR-156702,"Jim Radford",South,Consumer,Turin,Piedmont,"United Kingdom",EU,EU
JR-156703,"Jim Radford",South,Consumer,Tecomán,"São Paulo",Nicaragua,LATAM,LATAM
JR-156704,"Jim Radford",West,Consumer,Middletown,Connecticut,"United States",US,"North America"
JR-157001,"Jocasta Rupert",Oceania,Consumer,Sydney,Wellington,"New Zealand",APAC,APAC
JR-157002,"Jocasta Rupert",South,Consumer,Rome,Lazio,Italy,EU,EU
JR-157003,"Jocasta Rupert",South,Consumer,Valencia,"Santo Domingo",Venezuela,LATAM,LATAM
JR-157004,"Jocasta Rupert",South,Consumer,Jacksonville,Florida,"United States",US,"North America"
JR-162101,"Justin Ritter",Oceania,Corporate,Wollongong,"Western Australia",Japan,APAC,APAC
JR-162102,"Justin Ritter",North,Corporate,Viroflay,"Upper Austria","United Kingdom",EU,EU
JR-162103,"Justin Ritter",South,Corporate,Tegucigalpa,"Santiago de Cuba",Honduras,LATAM,LATAM
JR-162104,"Justin Ritter",West,Corporate,Springfield,Oregon,"United States",US,"North America"
JR-56701,"Jim Radford",Africa,Consumer,Casablanca,"Grand Casablanca",Morocco,Africa,Africa
JR-56702,"Jim Radford",EMEA,Consumer,"Usti nad Labem","Usti nad Labem",Turkey,EMEA,EMEA
JR-57001,"Jocasta Rupert",Africa,Consumer,Warri,Kinshasa,Sudan,Africa,Africa
JR-57002,"Jocasta Rupert",EMEA,Consumer,Pavlodar,Pavlodar,Turkey,EMEA,EMEA
JR-62101,"Justin Ritter",Africa,Corporate,Qena,Qina,Rwanda,Africa,Africa
JR-62102,"Justin Ritter",Canada,Corporate,Dartmouth,"Nova Scotia",Canada,Canada,"North America"
JR-62103,"Justin Ritter",EMEA,Corporate,Prague,Prague,Turkey,EMEA,EMEA
JS-155951,"Jill Stevenson","Southeast Asia",Corporate,Medan,"Sumatera Utara",Thailand,APAC,APAC
JS-155952,"Jill Stevenson",Central,Corporate,Norderstedt,Schleswig-Holstein,Germany,EU,EU
JS-155953,"Jill Stevenson",Central,Corporate,"Santo Domingo","Santo Domingo",Nicaragua,LATAM,LATAM
JS-155954,"Jill Stevenson",West,Corporate,Miami,Ohio,"United States",US,"North America"
JS-156851,"Jim Sink","Southeast Asia",Corporate,Wollongong,Zhejiang,Philippines,APAC,APAC
JS-156852,"Jim Sink",North,Corporate,Worcester,Saxony-Anhalt,"United Kingdom",EU,EU
JS-156853,"Jim Sink",South,Corporate,Tegucigalpa,Santiago,Nicaragua,LATAM,LATAM
JS-156854,"Jim Sink",West,Corporate,Philadelphia,Pennsylvania,"United States",US,"North America"
JS-158801,"John Stevenson","Southeast Asia",Consumer,Yueyang,"Western Australia",Thailand,APAC,APAC
JS-158802,"John Stevenson",South,Consumer,Paris,Setúbal,Spain,EU,EU
JS-158803,"John Stevenson",North,Consumer,Tegucigalpa,Santiago,Mexico,LATAM,LATAM
JS-158804,"John Stevenson",West,Consumer,Toledo,Washington,"United States",US,"North America"
JS-159401,"Joni Sundaresam","Central Asia","Home Office",Ujjain,"Madhya Pradesh",India,APAC,APAC
JS-159402,"Joni Sundaresam",South,"Home Office",Toulouse,Sicily,Spain,EU,EU
JS-159403,"Joni Sundaresam",Central,"Home Office",Tegucigalpa,"Santo Domingo",Nicaragua,LATAM,LATAM
JS-159404,"Joni Sundaresam",East,"Home Office",Philadelphia,Wisconsin,"United States",US,"North America"
JS-160301,"Joy Smith","Southeast Asia",Consumer,Yongchuan,"Uttar Pradesh",Vietnam,APAC,APAC
JS-160302,"Joy Smith",South,Consumer,Schiedam,Valenciana,"United Kingdom",EU,EU
JS-160303,"Joy Smith",South,Consumer,Tegucigalpa,"Santo Domingo",Mexico,LATAM,LATAM
JS-160304,"Joy Smith",West,Consumer,Trenton,Texas,"United States",US,"North America"
JS-55951,"Jill Stevenson",Africa,Corporate,Lubumbashi,Lagos,Nigeria,Africa,Africa
JS-55952,"Jill Stevenson",Canada,Corporate,Montréal,Quebec,Canada,Canada,"North America"
JS-55953,"Jill Stevenson",EMEA,Corporate,Izmir,Izmir,Turkey,EMEA,EMEA
JS-56851,"Jim Sink",Africa,Corporate,Uvira,"South Kivu","South Africa",Africa,Africa
JS-56852,"Jim Sink",EMEA,Corporate,Ufa,Southern,Russia,EMEA,EMEA
JS-58801,"John Stevenson",Africa,Consumer,Zaria,Plateau,Nigeria,Africa,Africa
JS-58802,"John Stevenson",EMEA,Consumer,Shiraz,Volyn,Ukraine,EMEA,EMEA
JS-59401,"Joni Sundaresam",Africa,"Home Office","Dar es Salaam","Dar Es Salaam",Tanzania,Africa,Africa
JS-59402,"Joni Sundaresam",Canada,"Home Office",Mississauga,Ontario,Canada,Canada,"North America"
JS-59403,"Joni Sundaresam",EMEA,"Home Office",Sari,"Razavi Khorasan",Turkey,EMEA,EMEA
JS-60301,"Joy Smith",Africa,Consumer,Yaounde,Kinshasa,"Democratic Republic of the Congo",Africa,Africa
JS-60302,"Joy Smith",Canada,Consumer,Kitchener,Ontario,Canada,Canada,"North America"
JS-60303,"Joy Smith",EMEA,Consumer,Diyarbakir,Diyarbakir,Turkey,EMEA,EMEA
JW-152201,"Jane Waco","Southeast Asia",Corporate,Oyama,"West Bengal",Philippines,APAC,APAC
JW-152202,"Jane Waco",South,Corporate,Wels,"Upper Austria",Spain,EU,EU
JW-152203,"Jane Waco",South,Corporate,"Santiago de Cuba","Santiago de Cuba",Panama,LATAM,LATAM
JW-152204,"Jane Waco",West,Corporate,Vancouver,Washington,"United States",US,"North America"
JW-159551,"Joni Wasserman","Southeast Asia",Consumer,Surabaya,Osaka,Philippines,APAC,APAC
JW-159552,"Joni Wasserman",North,Consumer,Nacka,Stockholm,Sweden,EU,EU
JW-159553,"Joni Wasserman",North,Consumer,Tijuana,"Sancti Spíritus",Mexico,LATAM,LATAM
JW-159554,"Joni Wasserman",West,Consumer,Seattle,Washington,"United States",US,"North America"
JW-160751,"Julia West","Southeast Asia",Consumer,Shizuishan,Waikato,Vietnam,APAC,APAC
JW-160752,"Julia West",South,Consumer,Wuppertal,"Provence-Alpes-Côte d'Azur",Spain,EU,EU
JW-160753,"Julia West",South,Consumer,Puebla,"Valle del Cauca",Nicaragua,LATAM,LATAM
JW-160754,"Julia West",West,Consumer,"San Francisco",Pennsylvania,"United States",US,"North America"
JW-52201,"Jane Waco",Africa,Corporate,Maputo,Dakar,Senegal,Africa,Africa
JW-52202,"Jane Waco",EMEA,Corporate,Istanbul,Zaporizhzhya,Ukraine,EMEA,EMEA
JW-59551,"Joni Wasserman",Africa,Consumer,Alexandria,"Al Iskandariyah",Egypt,Africa,Africa
JW-59552,"Joni Wasserman",EMEA,Consumer,Istanbul,Istanbul,Turkey,EMEA,EMEA
JW-60751,"Julia West",Africa,Consumer,Marrakech,"Marrakech-Tensift-El Haouz",Zambia,Africa,Africa
JW-60752,"Julia West",EMEA,Consumer,Riyadh,"Ar Riyad","Saudi Arabia",EMEA,EMEA
KA-165251,"Kelly Andreada","Southeast Asia",Consumer,Yangon,Zhejiang,Philippines,APAC,APAC
KA-165252,"Kelly Andreada",South,Consumer,Sarcelles,Sardinia,Italy,EU,EU
KA-165253,"Kelly Andreada",South,Consumer,"Soledad Díez Gutiérrez","San Salvador",Nicaragua,LATAM,LATAM
KA-165254,"Kelly Andreada",West,Consumer,Seattle,Washington,"United States",US,"North America"
KA-65251,"Kelly Andreada",Africa,Consumer,Jos,Plateau,Nigeria,Africa,Africa
KA-65252,"Kelly Andreada",EMEA,Consumer,Voronezh,Voronezh,Ukraine,EMEA,EMEA
KB-162401,"Karen Bern","Southeast Asia",Corporate,Tianjin,Tianjin,Malaysia,APAC,APAC
KB-162402,"Karen Bern",South,Corporate,Utrecht,Utrecht,"United Kingdom",EU,EU
KB-162403,"Karen Bern",South,Corporate,Soyapango,"Santiago del Estero",Mexico,LATAM,LATAM
KB-162404,"Karen Bern",West,Corporate,"Saint Cloud",Texas,"United States",US,"North America"
KB-163151,"Karl Braun","Southeast Asia",Consumer,Seoul,Seoul,Vietnam,APAC,APAC
KB-163152,"Karl Braun",South,Consumer,Orsay,"Provence-Alpes-Côte d'Azur","United Kingdom",EU,EU
KB-163153,"Karl Braun",South,Consumer,"Villa Nueva",Panama,Peru,LATAM,LATAM
KB-163154,"Karl Braun",West,Consumer,Thomasville,Ohio,"United States",US,"North America"
KB-164051,"Katrina Bavinger","Southeast Asia","Home Office",Seremban,Yogyakarta,Philippines,APAC,APAC
KB-164052,"Katrina Bavinger",North,"Home Office",Villeneuve-sur-Lot,Ile-de-France,"United Kingdom",EU,EU
KB-164053,"Katrina Bavinger",South,"Home Office",Tijuana,"Santa Catarina",Mexico,LATAM,LATAM
KB-164054,"Katrina Bavinger",West,"Home Office",Seattle,Washington,"United States",US,"North America"
KB-165851,"Ken Black",Oceania,Corporate,Qingdao,"Western Australia",India,APAC,APAC
KB-165852,"Ken Black",South,Corporate,Saint-Dizier,Sicily,Italy,EU,EU
KB-165853,"Ken Black",South,Corporate,Saltillo,"Distrito Federal",Mexico,LATAM,LATAM
KB-165854,"Ken Black",West,Corporate,Springfield,Washington,"United States",US,"North America"
KB-166001,"Ken Brennan","Southeast Asia",Corporate,Wellington,Wellington,Vietnam,APAC,APAC
KB-166002,"Ken Brennan",South,Corporate,Stavanger,Rogaland,Spain,EU,EU
KB-166003,"Ken Brennan",North,Corporate,Zacatecas,Zacatecas,Mexico,LATAM,LATAM
KB-166004,"Ken Brennan",West,Corporate,Taylor,Washington,"United States",US,"North America"
KB-62401,"Karen Bern",Africa,Corporate,Moshi,Kilimanjaro,Tanzania,Africa,Africa
KB-62402,"Karen Bern",EMEA,Corporate,Usol'ye-Sibirskoye,Mykolayiv,Ukraine,EMEA,EMEA
KB-63151,"Karl Braun",Africa,Consumer,Tanta,Katanga,Nigeria,Africa,Africa
KB-63152,"Karl Braun",EMEA,Consumer,Sari,Silesia,Turkey,EMEA,EMEA
KB-64051,"Katrina Bavinger",EMEA,"Home Office",Kutahya,Southern,Turkey,EMEA,EMEA
KB-65851,"Ken Black",EMEA,Corporate,Sarkand,Ninawa,Kazakhstan,EMEA,EMEA
KB-66001,"Ken Brennan",Africa,Corporate,"Port Said",Lagos,"South Africa",Africa,Africa
KB-66002,"Ken Brennan",Canada,Corporate,Markham,Ontario,Canada,Canada,"North America"
KB-66003,"Ken Brennan",EMEA,Corporate,Poltava,Poltava,Ukraine,EMEA,EMEA
KC-162551,"Karen Carlisle","Southeast Asia",Corporate,Taiping,Seoul,"South Korea",APAC,APAC
KC-162552,"Karen Carlisle",Central,Corporate,Schiedam,"South Holland",Netherlands,EU,EU
KC-162553,"Karen Carlisle",South,Corporate,Toluca,Tabasco,Mexico,LATAM,LATAM
KC-162554,"Karen Carlisle",West,Corporate,"San Francisco",Pennsylvania,"United States",US,"North America"
KC-165401,"Kelly Collister","Southeast Asia",Consumer,Shenzhen,"Western Australia","New Zealand",APAC,APAC
KC-165402,"Kelly Collister",South,Consumer,Valladolid,Geneva,"United Kingdom",EU,EU
KC-165403,"Kelly Collister",South,Consumer,"São Leopoldo","Santo Domingo","Trinidad and Tobago",LATAM,LATAM
KC-165404,"Kelly Collister",West,Consumer,Seattle,Washington,"United States",US,"North America"
KC-166751,"Kimberly Carter","Southeast Asia",Corporate,"Ho Chi Minh City",Queensland,Vietnam,APAC,APAC
KC-166752,"Kimberly Carter",South,Corporate,Saint-Jean-de-la-Ruelle,Uusimaa,"United Kingdom",EU,EU
KC-166753,"Kimberly Carter",South,Corporate,Tlalpan,"São Paulo",Mexico,LATAM,LATAM
KC-166754,"Kimberly Carter",West,Corporate,Tallahassee,Washington,"United States",US,"North America"
KC-62551,"Karen Carlisle",Africa,Corporate,Tanta,Ogun,Nigeria,Africa,Africa
KC-62552,"Karen Carlisle",EMEA,Corporate,Temirtau,Qaraghandy,Ukraine,EMEA,EMEA
KC-65401,"Kelly Collister",Africa,Consumer,Nairobi,Nairobi,Nigeria,Africa,Africa
KC-65402,"Kelly Collister",EMEA,Consumer,Voronezh,Voronezh,Turkey,EMEA,EMEA
KC-66751,"Kimberly Carter",Africa,Corporate,Johannesburg,Gauteng,"South Africa",Africa,Africa
KC-66752,"Kimberly Carter",EMEA,Corporate,Mosul,Ninawa,Turkey,EMEA,EMEA
KD-162701,"Karen Daniels","Southeast Asia",Consumer,Wodonga,Yogyakarta,Indonesia,APAC,APAC
KD-162702,"Karen Daniels",North,Consumer,Wuppertal,Saxony-Anhalt,"United Kingdom",EU,EU
KD-162703,"Karen Daniels",South,Consumer,Tupã,"São Paulo",Nicaragua,LATAM,LATAM
KD-162704,"Karen Daniels",West,Consumer,Yonkers,Virginia,"United States",US,"North America"
KD-163451,"Katherine Ducich","Southeast Asia",Consumer,Surat,"Thủ Dô Hà Nội",Vietnam,APAC,APAC
